id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count,
1620,that pleasures anyone,39,56,13-04-2023 08:04,Apr-14,no,3,
1621,right and I will explain,40,56,13-04-2023 08:04,Apr-14,yes,1,
1622,because that pleasure,41,56,13-04-2023 08:04,Apr-14,no,2,
1623,because he wants resilience,42,56,13-04-2023 08:04,Apr-14,no,4,
1624,so that,47,56,13-04-2023 08:04,Apr-14,yes,2,
1625,pains born elsewhere,54,56,13-04-2023 08:04,Apr-14,yes,1,
1626,pain is either,56,56,13-04-2023 08:04,Apr-14,no,2,
1627,it is supposed to be a pleasure,57,56,13-04-2023 08:04,Apr-14,yes,0,
1628,pleasure and pain,63,56,13-04-2023 08:04,Apr-14,no,5,
1629,it will happen that either,65,56,13-04-2023 08:04,Apr-14,no,6,
1630,He blames them for hindering him,66,56,13-04-2023 08:04,Apr-14,yes,2,
1631,to repel but,70,56,13-04-2023 08:04,Apr-14,yes,1,
1632,no one with his labor,71,56,13-04-2023 08:04,Apr-14,no,3,
1633,convenience or sentiment,72,56,13-04-2023 08:04,Apr-14,yes,1,
1634,it is just hard work,75,56,13-04-2023 08:04,Apr-14,no,2,
1635,get services and the like,76,56,13-04-2023 08:04,Apr-14,no,4,
1636,and as it pleases,91,56,13-04-2023 08:04,Apr-14,yes,2,
1637,all being because,94,56,13-04-2023 08:04,Apr-14,yes,1,
1638,of these and to refuse,95,56,13-04-2023 08:04,Apr-14,no,2,
1639,a great finder of things,97,56,13-04-2023 08:04,Apr-14,yes,0,
1640,pleasures to make pleasures,98,56,13-04-2023 08:04,Apr-14,no,5,
1641,some rougher duties,5,57,13-04-2023 08:04,Apr-14,no,6,
1642,to be a great host,14,57,13-04-2023 08:04,Apr-14,yes,2,
1643,pleasure as all,19,57,13-04-2023 08:04,Apr-14,yes,1,
1644,because it is an option,20,57,13-04-2023 08:04,Apr-14,no,3,
1645,praises which neither,21,57,13-04-2023 08:04,Apr-14,yes,1,
1646,great pains of praise,22,57,13-04-2023 08:04,Apr-14,no,2,
1647,less but never,24,57,13-04-2023 08:04,Apr-14,no,4,
1648,they will be accepted because they have been chosen,30,57,13-04-2023 08:04,Apr-14,yes,2,
1649,he wants pleasures,31,57,13-04-2023 08:04,Apr-14,yes,1,
1650,indeed to some of the truth,35,57,13-04-2023 08:04,Apr-14,no,2,
1651,who the very offices,36,57,13-04-2023 08:04,Apr-14,yes,0,
1652,we take it because,41,57,13-04-2023 08:04,Apr-14,no,5,
1653,"desire of things, or",42,57,13-04-2023 08:04,Apr-14,no,6,
1654,to be repulsed by bearing it,43,57,13-04-2023 08:04,Apr-14,yes,2,
1655,the pleasure of things is the trouble,54,57,13-04-2023 08:04,Apr-14,yes,1,
1656,from pleasures,55,57,13-04-2023 08:04,Apr-14,no,3,
1657,We accuse him of refusing to say,56,57,13-04-2023 08:04,Apr-14,yes,1,
1658,but they do not know why,57,57,13-04-2023 08:04,Apr-14,no,2,
1659,they are,62,57,13-04-2023 08:04,Apr-14,no,4,
1660,I will open it with wisdom,66,57,13-04-2023 08:04,Apr-14,yes,2,
1661,blissful pleasure or,70,57,13-04-2023 08:04,Apr-14,yes,1,
1662,except all therefore,71,57,13-04-2023 08:04,Apr-14,no,2,
1663,the consequences of the times,75,57,13-04-2023 08:04,Apr-14,yes,0,
1664,I will open as if blessed,76,57,13-04-2023 08:04,Apr-14,no,5,
1665,it is often,91,57,13-04-2023 08:04,Apr-14,no,6,
1666,pleasure is replaced by pain,3,58,13-04-2023 08:04,Apr-14,yes,2,
1667,they must make the consequences,5,58,13-04-2023 08:04,Apr-14,yes,1,
1668,the distinction between truth and pleasure,6,58,13-04-2023 08:04,Apr-14,no,3,
1669,hatred and pain and need,8,58,13-04-2023 08:04,Apr-14,yes,1,
1670,either none or,9,58,13-04-2023 08:04,Apr-14,no,2,
1671,Who cares for him?,10,58,13-04-2023 08:04,Apr-14,no,4,
1672,let him seek them here,11,58,13-04-2023 08:04,Apr-14,yes,2,
1673,let them be those who distinguish,14,58,13-04-2023 08:04,Apr-14,yes,1,
1674,gain rejection and the like,19,58,13-04-2023 08:04,Apr-14,no,2,
1675,for all of us,21,58,13-04-2023 08:04,Apr-14,yes,0,
1676,whence they were blinded,24,58,13-04-2023 08:04,Apr-14,no,5,
1677,I never fault the distinction,26,58,13-04-2023 08:04,Apr-14,no,6,
1678,no one herself,32,58,13-04-2023 08:04,Apr-14,yes,2,
1679,she must be repulsed when she is loosed,35,58,13-04-2023 08:04,Apr-14,yes,1,
1680,it will be followed by some of them,36,58,13-04-2023 08:04,Apr-14,no,3,
1681,or physical pain,37,58,13-04-2023 08:04,Apr-14,yes,1,
1682,I will explain as soon as we accuse,39,58,13-04-2023 08:04,Apr-14,no,2,
1683,it is a great trouble,41,58,13-04-2023 08:04,Apr-14,no,4,
1684,pain pleasure pleasure,48,58,13-04-2023 08:04,Apr-14,yes,2,
1685,with wise hatred or,54,58,13-04-2023 08:04,Apr-14,yes,1,
1686,He hinders those who praise him,57,58,13-04-2023 08:04,Apr-14,no,2,
1687,that pain,60,58,13-04-2023 08:04,Apr-14,yes,0,
1688,He was born to criticize,62,58,13-04-2023 08:04,Apr-14,no,5,
1689,we can be free of troubles,66,58,13-04-2023 08:04,Apr-14,no,6,
1690,but flees from things,71,58,13-04-2023 08:04,Apr-14,yes,2,
1691,those wise elders,75,58,13-04-2023 08:04,Apr-14,yes,1,
1692,do not see the trouble,76,58,13-04-2023 08:04,Apr-14,no,3,
1693,which with desire he,91,58,13-04-2023 08:04,Apr-14,yes,1,
1694,because of the necessities of life,93,58,13-04-2023 08:04,Apr-14,no,2,
1695,but let him not flee,95,58,13-04-2023 08:04,Apr-14,no,4,
1696,some non-services,99,58,13-04-2023 08:04,Apr-14,yes,2,
1697,no one will accept it,5,59,13-04-2023 08:04,Apr-14,yes,1,
1698,they leave them alone,9,59,13-04-2023 08:04,Apr-14,no,2,
1699,and which labor,14,59,13-04-2023 08:04,Apr-14,yes,0,
1700,and either in,21,59,13-04-2023 08:04,Apr-14,no,5,
1701,a wise man was born blind,24,59,13-04-2023 08:04,Apr-14,no,6,
1702,and no one succeeds,27,59,13-04-2023 08:04,Apr-14,yes,2,
1703,it is also pain,32,59,13-04-2023 08:04,Apr-14,yes,1,
1704,to do pleasure but,36,59,13-04-2023 08:04,Apr-14,no,3,
1705,which from softness,38,59,13-04-2023 08:04,Apr-14,yes,1,
1706,that indeed is pleasure,40,59,13-04-2023 08:04,Apr-14,no,2,
1707,we are led to reject that,41,59,13-04-2023 08:04,Apr-14,no,4,
1708,it will turn out even worse,43,59,13-04-2023 08:04,Apr-14,yes,2,
1709,as from whence,48,59,13-04-2023 08:04,Apr-14,yes,1,
1710,and not offices,54,59,13-04-2023 08:04,Apr-14,no,2,
1711,things happen to them,55,59,13-04-2023 08:04,Apr-14,yes,0,
1712,things with bearing,57,59,13-04-2023 08:04,Apr-14,no,5,
1713,on account of or,60,59,13-04-2023 08:04,Apr-14,no,6,
1714,for he is,65,59,13-04-2023 08:04,Apr-14,yes,2,
1715,she and who,66,59,13-04-2023 08:04,Apr-14,yes,1,
1716,their times are regular,69,59,13-04-2023 08:04,Apr-14,no,3,
1717,but also of truth,71,59,13-04-2023 08:04,Apr-14,yes,1,
1718,let him run away,75,59,13-04-2023 08:04,Apr-14,no,2,
1719,which pains it,76,59,13-04-2023 08:04,Apr-14,no,4,
1720,any corrupt ones,91,59,13-04-2023 08:04,Apr-14,yes,2,
1721,pleasure wants pain,94,59,13-04-2023 08:04,Apr-14,yes,1,
1722,their pain and,5,60,13-04-2023 08:04,Apr-14,no,2,
1723,because not by desire,8,60,13-04-2023 08:04,Apr-14,yes,0,
1724,inventor of the architect times,13,60,13-04-2023 08:04,Apr-14,no,5,
1725,and pain in the wise of things,14,60,13-04-2023 08:04,Apr-14,no,6,
1726,all like herself,21,60,13-04-2023 08:04,Apr-14,yes,2,
1727,the troubles of the expedient,22,60,13-04-2023 08:04,Apr-14,yes,1,
1728,but who do you owe?,24,60,13-04-2023 08:04,Apr-14,no,3,
1729,it is not to be followed,33,60,13-04-2023 08:04,Apr-14,yes,1,
1730,from anyone and,36,60,13-04-2023 08:04,Apr-14,no,2,
1731,so let it be,39,60,13-04-2023 08:04,Apr-14,no,4,
1732,repels them and,40,60,13-04-2023 08:04,Apr-14,yes,2,
1733,mainly just because,41,60,13-04-2023 08:04,Apr-14,yes,1,
1734,very much so,48,60,13-04-2023 08:04,Apr-14,no,2,
1735,and let there be some,54,60,13-04-2023 08:04,Apr-14,yes,0,
1736,him or ours,55,60,13-04-2023 08:04,Apr-14,no,5,
1737,to happen to be,57,60,13-04-2023 08:04,Apr-14,no,6,
1738,and therefore the matter in time,61,60,13-04-2023 08:04,Apr-14,yes,2,
1739,that he,62,60,13-04-2023 08:04,Apr-14,yes,1,
1740,all their needs,63,60,13-04-2023 08:04,Apr-14,no,3,
1741,He is bound by the mind itself,65,60,13-04-2023 08:04,Apr-14,yes,1,
1742,said and born,66,60,13-04-2023 08:04,Apr-14,no,2,
1743,in time but for pleasures,67,60,13-04-2023 08:04,Apr-14,no,4,
1744,they provide the inventor of the distinction,70,60,13-04-2023 08:04,Apr-14,yes,2,
1745,in the option finder,71,60,13-04-2023 08:04,Apr-14,yes,1,
1746,avoids being laborious,72,60,13-04-2023 08:04,Apr-14,no,2,
1747,all nothing with pleasure,75,60,13-04-2023 08:04,Apr-14,yes,0,
1748,or we accuse the blessed,76,60,13-04-2023 08:04,Apr-14,no,5,
1749,pains be because,78,60,13-04-2023 08:04,Apr-14,no,6,
1750,because no one is in pain,91,60,13-04-2023 08:04,Apr-14,yes,2,
1751,the pleasure of convenience,95,60,13-04-2023 08:04,Apr-14,yes,1,
1752,whence they are,99,60,13-04-2023 08:04,Apr-14,no,3,
1753,He is the deserter,5,61,13-04-2023 08:04,Apr-14,yes,1,
1754,the pleasure of the praisers from,8,61,13-04-2023 08:04,Apr-14,no,2,
1755,nothing to be refused or rejected,14,61,13-04-2023 08:04,Apr-14,no,4,
1756,He is bound to the pleasure of the body,17,61,13-04-2023 08:04,Apr-14,yes,2,
1757,they are praiseworthy,21,61,13-04-2023 08:04,Apr-14,yes,1,
1758,it and and,24,61,13-04-2023 08:04,Apr-14,no,2,
1759,because he hates things,31,61,13-04-2023 08:04,Apr-14,yes,0,
1760,of the praisers because when,36,61,13-04-2023 08:04,Apr-14,no,5,
1761,as to because,39,61,13-04-2023 08:04,Apr-14,no,6,
1762,for hate and,41,61,13-04-2023 08:04,Apr-14,yes,2,
1763,as an architect,54,61,13-04-2023 08:04,Apr-14,yes,1,
1764,indeed happy or,56,61,13-04-2023 08:04,Apr-14,no,3,
1765,everyone everyone who,57,61,13-04-2023 08:04,Apr-14,yes,1,
1766,pain and ad,63,61,13-04-2023 08:04,Apr-14,no,2,
1767,the times of the soul softened,66,61,13-04-2023 08:04,Apr-14,no,4,
1768,but also pleasure,67,61,13-04-2023 08:04,Apr-14,yes,2,
1769,because either the duties,71,61,13-04-2023 08:04,Apr-14,yes,1,
1770,but the accusers by right,75,61,13-04-2023 08:04,Apr-14,no,2,
1771,by the very desire of the accusers,76,61,13-04-2023 08:04,Apr-14,yes,0,
1772,He hates it like never before,82,61,13-04-2023 08:04,Apr-14,no,5,
1773,all him,91,61,13-04-2023 08:04,Apr-14,no,6,
1774,seek the most exercise,93,61,13-04-2023 08:04,Apr-14,yes,2,
1775,unsolved or,97,61,13-04-2023 08:04,Apr-14,yes,1,
1776,who as labor,99,61,13-04-2023 08:04,Apr-14,no,3,
1777,but because and,5,62,13-04-2023 08:04,Apr-14,yes,1,
1778,indeed they are a pleasure,6,62,13-04-2023 08:04,Apr-14,no,2,
1779,I hate the convenience of life,14,62,13-04-2023 08:04,Apr-14,no,4,
1780,all or pleasure,15,62,13-04-2023 08:04,Apr-14,yes,2,
1781,"indeed, with pleasure",16,62,13-04-2023 08:04,Apr-14,yes,1,
1782,there is some saying,19,62,13-04-2023 08:04,Apr-14,no,2,
1783,which results in necessity,20,62,13-04-2023 08:04,Apr-14,yes,0,
1784,nor of the body,21,62,13-04-2023 08:04,Apr-14,no,5,
1785,the error is chosen,24,62,13-04-2023 08:04,Apr-14,no,6,
1786,rejecting time or,33,62,13-04-2023 08:04,Apr-14,yes,2,
1787,because some are rougher,36,62,13-04-2023 08:04,Apr-14,yes,1,
1788,and every other,40,62,13-04-2023 08:04,Apr-14,no,3,
1789,to be blinded,41,62,13-04-2023 08:04,Apr-14,yes,1,
1790,for the architect,54,62,13-04-2023 08:04,Apr-14,no,2,
1791,for they abandon it by rejecting it,56,62,13-04-2023 08:04,Apr-14,no,4,
1792,it is for greater needs,57,62,13-04-2023 08:04,Apr-14,yes,2,
1793,who was blinded because,60,62,13-04-2023 08:04,Apr-14,yes,1,
1794,pleasure that pleasures,66,62,13-04-2023 08:04,Apr-14,no,2,
1795,flexibility of services,67,62,13-04-2023 08:04,Apr-14,yes,0,
1796,for us to bear them,69,62,13-04-2023 08:04,Apr-14,no,5,
1797,and indeed,70,62,13-04-2023 08:04,Apr-14,no,6,
1798,The architect refused to leave,71,62,13-04-2023 08:04,Apr-14,yes,2,
1799,present from them,73,62,13-04-2023 08:04,Apr-14,yes,1,
1800,to bear the burden of the body,75,62,13-04-2023 08:04,Apr-14,no,3,
1801,because it is the times,76,62,13-04-2023 08:04,Apr-14,yes,1,
1802,this pain that,78,62,13-04-2023 08:04,Apr-14,no,2,
1803,they are pains of necessity,82,62,13-04-2023 08:04,Apr-14,no,4,
1804,he was freed from pleasures,91,62,13-04-2023 08:04,Apr-14,yes,2,
1805,which pleasure from,96,62,13-04-2023 08:04,Apr-14,yes,1,
1806,not but as,98,62,13-04-2023 08:04,Apr-14,no,2,
1807,older than her,99,62,13-04-2023 08:04,Apr-14,yes,0,
1808,but pain because,5,63,13-04-2023 08:04,Apr-14,no,5,
1809,we can do something about it,11,63,13-04-2023 08:04,Apr-14,no,6,
1810,or run away from them,14,63,13-04-2023 08:04,Apr-14,yes,2,
1811,it happens that,16,63,13-04-2023 08:04,Apr-14,yes,1,
1812,His choice was flight,17,63,13-04-2023 08:04,Apr-14,no,3,
1813,which hates pleasure,20,63,13-04-2023 08:04,Apr-14,yes,1,
1814,all great refusals,21,63,13-04-2023 08:04,Apr-14,no,2,
1815,it will happen to him,24,63,13-04-2023 08:04,Apr-14,no,4,
1816,and there is no,30,63,13-04-2023 08:04,Apr-14,yes,2,
1817,He is afraid to accept what he said,32,63,13-04-2023 08:04,Apr-14,yes,1,
1818,at the time of anyone's duties,33,63,13-04-2023 08:04,Apr-14,no,2,
1819,nothing because the matter,35,63,13-04-2023 08:04,Apr-14,yes,0,
1820,all times or,36,63,13-04-2023 08:04,Apr-14,no,5,
1821,and let all flee,41,63,13-04-2023 08:04,Apr-14,no,6,
1822,who wants pleasures,54,63,13-04-2023 08:04,Apr-14,yes,2,
1823,be any thing,57,63,13-04-2023 08:04,Apr-14,yes,1,
1824,for those who are corrupt,66,63,13-04-2023 08:04,Apr-14,no,3,
1825,the most important option,67,63,13-04-2023 08:04,Apr-14,yes,1,
1826,or as,71,63,13-04-2023 08:04,Apr-14,no,2,
1827,to make a blinded mistake,75,63,13-04-2023 08:04,Apr-14,no,4,
1828,pains will happen to them,76,63,13-04-2023 08:04,Apr-14,yes,2,
1829,they are to be bred,79,63,13-04-2023 08:04,Apr-14,yes,1,
1830,no one will ever criticize,82,63,13-04-2023 08:04,Apr-14,no,2,
1831,physical exercise duties,91,63,13-04-2023 08:04,Apr-14,yes,0,
1832,and the distinction of convenience,94,63,13-04-2023 08:04,Apr-14,no,5,
1833,to refuse the debts of things,95,63,13-04-2023 08:04,Apr-14,no,6,
1834,from just that,97,63,13-04-2023 08:04,Apr-14,yes,2,
1835,with which I will open,3,64,13-04-2023 08:04,Apr-14,yes,1,
1836,to be who they are,5,64,13-04-2023 08:04,Apr-14,no,3,
1837,pain of discomfort because,12,64,13-04-2023 08:04,Apr-14,yes,1,
1838,indeed to do and,14,64,13-04-2023 08:04,Apr-14,no,2,
1839,it is his pain,17,64,13-04-2023 08:04,Apr-14,no,4,
1840,to be assumed to do,21,64,13-04-2023 08:04,Apr-14,yes,2,
1841,and at the time that,24,64,13-04-2023 08:04,Apr-14,yes,1,
1842,who because in,30,64,13-04-2023 08:04,Apr-14,no,2,
1843,they leave something behind,32,64,13-04-2023 08:04,Apr-14,yes,0,
1844,for he who flees,36,64,13-04-2023 08:04,Apr-14,no,5,
1845,She is of a gentle nature,41,64,13-04-2023 08:04,Apr-14,no,6,
1846,or it is a matter,42,64,13-04-2023 08:04,Apr-14,yes,2,
1847,let him flee from other pleasures,43,64,13-04-2023 08:04,Apr-14,yes,1,
1848,I give rougher ones,46,64,13-04-2023 08:04,Apr-14,no,3,
1849,he succeeds in,48,64,13-04-2023 08:04,Apr-14,yes,1,
1850,You don't have to do anything,52,64,13-04-2023 08:04,Apr-14,no,2,
1851,labor for nothing,54,64,13-04-2023 08:04,Apr-14,no,4,
1852,or the troubles of life,57,64,13-04-2023 08:04,Apr-14,yes,2,
1853,but this one of these,63,64,13-04-2023 08:04,Apr-14,yes,1,
1854,or pleasure in reason,66,64,13-04-2023 08:04,Apr-14,no,2,
1855,who will succeed in matters,69,64,13-04-2023 08:04,Apr-14,yes,0,
1856,because of those who,70,64,13-04-2023 08:04,Apr-14,no,5,
1857,or who,71,64,13-04-2023 08:04,Apr-14,no,6,
1858,we often lead the most valuable,75,64,13-04-2023 08:04,Apr-14,yes,2,
1859,nor those in,76,64,13-04-2023 08:04,Apr-14,yes,1,
1860,"and the like, or I will come",87,64,13-04-2023 08:04,Apr-14,no,3,
1861,no flattery,91,64,13-04-2023 08:04,Apr-14,yes,1,
1862,I will open the consequences and the like,92,64,13-04-2023 08:04,Apr-14,no,2,
1863,these will pursue him,95,64,13-04-2023 08:04,Apr-14,no,4,
1864,but pleasure with pain,96,64,13-04-2023 08:04,Apr-14,yes,2,
1865,as if it were a result of flight,5,65,13-04-2023 08:04,Apr-14,yes,1,
1866,or duties fall,14,65,13-04-2023 08:04,Apr-14,no,2,
1867,as a consequence to be assumed,15,65,13-04-2023 08:04,Apr-14,yes,0,
1868,for the whole is wise,16,65,13-04-2023 08:04,Apr-14,no,5,
1869,I will explain who,21,65,13-04-2023 08:04,Apr-14,no,6,
1870,they provide for things,24,65,13-04-2023 08:04,Apr-14,yes,2,
1871,said pleasure of things,30,65,13-04-2023 08:04,Apr-14,yes,1,
1872,fault at some time,32,65,13-04-2023 08:04,Apr-14,no,3,
1873,where they are,36,65,13-04-2023 08:04,Apr-14,yes,1,
1874,great praise and,41,65,13-04-2023 08:04,Apr-14,no,2,
1875,whether it is convenient or not,54,65,13-04-2023 08:04,Apr-14,no,4,
1876,or I shall open any,57,65,13-04-2023 08:04,Apr-14,yes,2,
1877,there is no flight here,62,65,13-04-2023 08:04,Apr-14,yes,1,
1878,but as praisers,65,65,13-04-2023 08:04,Apr-14,no,2,
1879,We can have pleasure in pain,66,65,13-04-2023 08:04,Apr-14,yes,0,
1880,the option of choosing,67,65,13-04-2023 08:04,Apr-14,no,5,
1881,which some,71,65,13-04-2023 08:04,Apr-14,no,6,
1882,the choice is great,75,65,13-04-2023 08:04,Apr-14,yes,2,
1883,who criticizes ad,76,65,13-04-2023 08:04,Apr-14,yes,1,
1884,he did not run away,82,65,13-04-2023 08:04,Apr-14,no,3,
1885,pleasure at no time,91,65,13-04-2023 08:04,Apr-14,yes,1,
1886,needs and solved,93,65,13-04-2023 08:04,Apr-14,no,2,
1887,because they are from,94,65,13-04-2023 08:04,Apr-14,no,4,
1888,never who because,99,65,13-04-2023 08:04,Apr-14,yes,2,
1889,I hate it,2,66,13-04-2023 08:04,Apr-14,yes,1,
1890,rejecting this option,5,66,13-04-2023 08:04,Apr-14,no,2,
1891,who by right,6,66,13-04-2023 08:04,Apr-14,yes,0,
1892,and she and,11,66,13-04-2023 08:04,Apr-14,no,5,
1893,less painful to assume,12,66,13-04-2023 08:04,Apr-14,no,6,
1894,he is bound to escape from it,14,66,13-04-2023 08:04,Apr-14,yes,2,
1895,no one's present pleasure,18,66,13-04-2023 08:04,Apr-14,yes,1,
1896,let it be when,21,66,13-04-2023 08:04,Apr-14,no,3,
1897,the very pleasure of convenience,22,66,13-04-2023 08:04,Apr-14,yes,1,
1898,life is rougher,24,66,13-04-2023 08:04,Apr-14,no,2,
1899,no one because pleasure,27,66,13-04-2023 08:04,Apr-14,no,4,
1900,this and the like are worthiest,30,66,13-04-2023 08:04,Apr-14,yes,2,
1901,all the laborious times,33,66,13-04-2023 08:04,Apr-14,yes,1,
1902,they occur regularly and,36,66,13-04-2023 08:04,Apr-14,no,2,
1903,and indeed of the body,40,66,13-04-2023 08:04,Apr-14,yes,0,
1904,which pleasure to,41,66,13-04-2023 08:04,Apr-14,no,5,
1905,or the consequence of it,54,66,13-04-2023 08:04,Apr-14,no,6,
1906,who are suffering,55,66,13-04-2023 08:04,Apr-14,yes,2,
1907,I will explain the facts,56,66,13-04-2023 08:04,Apr-14,yes,1,
1908,because they forsake them,57,66,13-04-2023 08:04,Apr-14,no,3,
1909,and pleasure itself,66,66,13-04-2023 08:04,Apr-14,yes,1,
1910,who of these who,69,66,13-04-2023 08:04,Apr-14,no,2,
1911,greater pleasure in,71,66,13-04-2023 08:04,Apr-14,no,4,
1912,they are of no consequence,75,66,13-04-2023 08:04,Apr-14,yes,2,
1913,or things are,76,66,13-04-2023 08:04,Apr-14,yes,1,
1914,We accuse the present,91,66,13-04-2023 08:04,Apr-14,no,2,
1915,accusers or never,95,66,13-04-2023 08:04,Apr-14,yes,0,
1916,"By rejecting it, he is born blind",100,66,13-04-2023 08:04,Apr-14,no,5,
1917,or the most consequential,2,67,13-04-2023 08:04,Apr-14,no,6,
1918,it is with needs,5,67,13-04-2023 08:04,Apr-14,yes,2,
1919,it is rejected by the inventor,13,67,13-04-2023 08:04,Apr-14,yes,1,
1920,because we accuse unless,14,67,13-04-2023 08:04,Apr-14,no,3,
1921,the debts itself,18,67,13-04-2023 08:04,Apr-14,yes,1,
1922,for it is to be borne with what,21,67,13-04-2023 08:04,Apr-14,no,2,
1923,they are the source of pleasure,24,67,13-04-2023 08:04,Apr-14,no,4,
1924,let him be blinded,26,67,13-04-2023 08:04,Apr-14,yes,2,
1925,they achieve the most,27,67,13-04-2023 08:04,Apr-14,yes,1,
1926,pleasure pleasure pleasure,30,67,13-04-2023 08:04,Apr-14,no,2,
1927,finding out how and,35,67,13-04-2023 08:04,Apr-14,yes,0,
1928,the pain of rejection,36,67,13-04-2023 08:04,Apr-14,no,5,
1929,trouble that will be received,39,67,13-04-2023 08:04,Apr-14,no,6,
1930,who that pleasure,41,67,13-04-2023 08:04,Apr-14,yes,2,
1931,because anyone,42,67,13-04-2023 08:04,Apr-14,yes,1,
1932,He wants him to be happy,43,67,13-04-2023 08:04,Apr-14,no,3,
1933,often darkened please,52,67,13-04-2023 08:04,Apr-14,yes,1,
1934,nothing to be rejected with hatred,54,67,13-04-2023 08:04,Apr-14,no,2,
1935,further or unless,57,67,13-04-2023 08:04,Apr-14,no,4,
